player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jordan Gehrke,21879,QB,COLORADO,3,75.0,20,24,7.6,3.19,1,0,0.0,50.0,12,0,13,20.0,30,3,6,143,29.7,40.0,42.1,49.5,2,1,32,0,30.8,60.4,13.3,4,2,0,1,1,4,12.5,116,4.8
Chad Voytik,46471,QB,PITTSBURGH,4,69.6,23,24,8.1,2.46,0,2,7.4,66.7,16,0,9,0.0,29,0,4,268,25.5,50.2,44.8,59.9,0,1,32,0,44.4,73.6,13.8,4,1,0,1,1,3,9.4,112,4.7
Lynx Hawthorne,47631,WR,BAYLOR,1,65.0,20,24,9.1,2.54,0,0,0.0,41.7,10,0,7,23.1,24,3,4,118,73.2,54.6,28.5,70.4,0,2,25,1,0.0,14.6,0.0,0,0,1,3,0,3,12.0,64,2.7
Tyler O'Connor,46460,QB,MICH STATE,3,69.6,23,24,8.1,2.68,0,1,3.8,54.2,13,0,10,18.8,28,3,7,223,48.8,60.1,62.5,54.9,0,1,30,0,20.0,80.7,7.1,2,2,0,1,2,2,6.7,133,5.5
Deondre Ford,25315,QB,KANSAS,2,70.0,20,23,10.1,2.45,0,1,4.0,47.8,11,0,16,21.4,25,3,8,198,69.6,56.9,57.1,57.7,2,1,27,0,6.3,47.7,4.0,1,1,0,1,0,2,7.4,132,5.7
Shane Cockerille,50875,FB,MARYLAND,2,57.9,19,23,13.5,2.83,3,0,0.0,47.8,11,0,8,0.0,26,0,7,215,73.7,59.1,57.7,60.5,0,0,26,2,12.5,56.8,3.8,1,2,0,1,0,0,0.0,82,3.6
Nick Schuessler,12061,QB,CLEMSON,5,60.9,23,23,8.8,2.46,0,0,0.0,56.5,13,0,9,7.1,28,1,7,140,68.5,29.2,28.8,50.6,0,1,28,0,33.3,63.1,10.7,3,2,0,0,0,2,7.1,177,7.7
Josh Greer,38105,QB,N TEXAS,4,40.9,22,23,12.6,2.55,1,2,8.7,34.8,8,0,8,11.1,25,1,3,251,16.9,26.8,28.6,38.4,0,2,25,0,12.5,12.4,4.0,1,1,0,0,0,4,16.0,97,4.2
Dallas Davis,13241,QB,S ALABAMA,4,52.2,23,23,11.9,2.34,0,1,4.2,47.8,11,0,9,8.3,33,1,6,288,36.2,48.9,41.2,65.3,0,1,34,0,88.9,58.2,24.2,8,2,0,0,1,2,5.9,110,4.8
Darrel Colbert Jr.,46577,QB,SMU,4,68.2,22,22,16.4,3.56,0,2,9.1,68.2,15,0,10,0.0,33,0,8,287,48.4,56.6,74.4,46.9,0,0,34,0,30.0,112.5,9.1,3,8,0,0,1,2,6.1,203,9.2
Chris Carter,46512,QB,ARMY,2,65.0,20,21,18.6,2.79,0,4,19.0,61.9,13,0,10,0.0,27,0,12,114,54.8,64.7,79.5,52.7,0,2,28,0,40.0,97.9,14.8,4,2,0,1,2,4,14.8,348,16.6
Ross Comis,46584,QB,UMASS,5,85.0,20,21,9.6,2.87,0,2,9.1,71.4,15,0,10,11.8,26,2,6,216,68.5,66.2,71.0,50.8,1,0,27,0,30.0,127.3,11.5,3,2,0,0,2,0,0.0,171,8.1
Reggie Bonnafon,47542,QB,LOUISVILLE,6,68.4,19,21,8.5,3.27,0,1,4.2,57.1,12,0,16,7.7,30,1,8,210,79.2,73.4,62.6,73.0,0,1,33,0,37.5,72.1,20.0,6,3,0,2,1,1,3.0,133,6.3
Steven Bench,17685,QB,USF,5,75.0,20,21,9.7,2.41,0,1,4.3,61.9,13,0,5,13.3,22,2,6,327,25.2,61.5,59.5,60.7,1,1,24,0,20.0,99.9,4.5,1,0,0,0,2,2,8.3,173,8.2
James Knapke,46506,QB,BOWL GREEN,6,73.7,19,20,8.4,2.09,0,2,9.1,70.0,14,0,1,0.0,21,0,6,122,68.1,62.2,63.4,54.9,0,0,23,1,0.0,113.1,0.0,0,1,0,1,1,0,0.0,173,8.7
Clay Holgorsen,28940,QB,MEMPHIS,4,78.9,19,20,3.5,1.94,0,0,0.0,70.0,14,0,2,6.7,20,1,10,218,70.8,46.8,44.8,57.9,0,1,20,1,0.0,92.7,0.0,0,0,0,1,1,2,10.0,175,8.8
Trey Anderson,19120,QB,FIU,4,41.2,17,20,16.5,2.77,2,0,0.0,25.0,5,0,6,28.6,25,2,5,166,71.4,53.9,45.4,65.8,0,0,27,0,16.7,74.4,4.0,1,4,0,1,1,0,0.0,147,7.4
Daxx Garman,19183,QB,MARYLAND,2,53.3,15,18,10.5,2.68,1,0,0.0,33.3,6,0,11,25.0,27,2,3,215,69.2,44.7,53.1,47.5,1,1,29,1,45.5,51.4,18.5,5,4,0,1,1,0,0.0,113,6.3
Chase Forrest,28221,QB,CAL,2,68.8,16,18,8.3,2.47,1,1,5.6,55.6,10,0,5,9.1,20,1,8,130,68.5,66.0,64.9,60.8,0,1,20,0,20.0,81.3,5.0,1,1,0,1,1,1,5.0,162,9.0
Thomas Stuart,46486,QB,BOISE ST,4,70.6,17,18,8.8,2.74,1,0,0.0,66.7,12,0,10,0.0,27,0,9,120,45.8,69.7,71.8,61.5,0,0,28,0,50.0,102.5,18.5,5,4,0,0,1,1,3.6,114,6.3
Quinten Dormady,35426,QB,TENNESSEE,4,81.3,16,18,9.5,3.31,0,3,16.7,61.1,11,0,8,15.4,22,2,8,307,70.8,80.5,90.3,53.4,0,0,22,0,25.0,113.4,9.1,2,2,0,2,1,0,0.0,181,10.1
Nate Romine,46524,QB,AIR FORCE,2,44.4,18,18,17.0,2.61,0,2,10.5,38.9,7,0,4,12.5,20,1,6,101,25.1,58.0,62.9,53.8,0,1,21,0,0.0,80.6,0.0,0,2,0,0,2,2,9.5,139,7.7
Jerry Neuheisel,24010,QB,UCLA,3,75.0,16,18,5.7,2.25,0,0,0.0,27.8,5,0,2,58.3,18,7,3,324,69.0,54.6,52.1,60.8,0,2,18,1,0.0,0.0,0.0,0,0,0,2,0,1,5.6,53,2.9
Tommy Fiedler,34293,QB,N ILLINOIS,1,64.3,14,17,14.7,3.05,0,0,0.0,52.9,9,0,4,0.0,20,0,8,254,67.1,64.7,55.5,74.8,1,0,20,0,0.0,93.5,0.0,0,3,0,2,1,0,0.0,113,6.6
Demry Croft,13644,QB,MINNESOTA,3,56.3,16,17,6.8,2.67,0,0,0.0,41.2,7,0,6,22.2,22,2,3,225,69.8,49.5,35.5,72.5,0,0,22,1,50.0,48.9,13.6,3,2,0,1,0,1,4.5,34,2.0
Danny Cameron,39323,QB,INDIANA,1,50.0,14,16,11.8,2.23,2,0,0.0,37.5,6,0,4,14.3,17,1,4,190,23.3,63.3,62.7,,0,1,18,0,25.0,24.2,5.9,1,0,0,0,0,1,5.6,65,4.1
Beau Hoge,34606,QB,BYU,3,68.8,16,16,10.8,2.84,0,0,0.0,56.3,9,0,2,18.2,18,2,8,128,37.6,67.3,68.1,61.1,0,1,21,0,50.0,77.6,5.6,1,1,0,0,1,1,5.0,130,8.1
DeVante Kincade,26446,QB,OLE MISS,3,66.7,15,15,7.7,2.95,0,1,6.3,60.0,9,0,5,10.0,17,1,3,226,71.7,66.9,67.0,61.0,0,0,18,0,20.0,96.2,5.9,1,1,0,0,1,1,5.6,79,5.3
Malik Watson,16953,QB,S JOSE ST,2,66.7,12,14,4.4,2.37,0,0,0.0,57.1,8,0,5,0.0,15,0,3,285,66.5,61.6,63.9,57.0,2,1,16,0,0.0,36.9,0.0,0,1,0,0,0,0,0.0,57,4.1
Jalan McClendon,46423,QB,NC STATE,3,81.8,11,14,4.5,3.24,0,0,0.0,57.1,8,0,6,11.1,18,1,7,248,23.8,52.5,60.7,49.9,0,0,18,1,16.7,70.2,5.6,1,3,0,3,0,0,0.0,69,4.9
Taylor Alie,12829,QB,OREGON,3,50.0,12,14,13.4,3.35,1,1,7.1,42.9,6,0,2,0.0,15,0,3,264,73.3,59.6,43.9,69.9,0,0,17,0,50.0,90.2,6.7,1,0,0,1,1,1,6.3,96,6.9
Nick Fitzgerald,46497,QB,MISS STATE,4,84.6,13,14,15.9,3.58,0,3,21.4,78.6,11,0,6,0.0,18,0,6,227,41.7,88.2,93.2,65.4,0,0,18,0,0.0,158.3,0.0,0,4,0,1,3,0,0.0,234,16.7
Trace McSorley,32819,QB,PENN STATE,4,63.6,11,13,5.5,2.79,0,0,0.0,46.2,6,0,2,14.3,13,1,3,266,70.5,50.9,46.9,63.0,0,0,13,1,0.0,54.3,0.0,0,0,0,2,0,0,0.0,43,3.3
Adam Schulz,38551,QB,HOUSTON,2,66.7,12,13,5.5,2.23,0,0,0.0,53.8,7,0,0,12.5,14,1,4,182,68.0,56.2,54.7,59.7,0,0,14,0,,88.3,0.0,0,1,0,1,0,0,0.0,129,9.9
Brayle Brown,16644,QB,LA MONROE,4,62.5,8,12,7.8,2.81,1,0,0.0,25.0,3,0,7,40.0,15,2,2,209,72.9,47.1,38.6,59.4,0,0,17,0,28.6,39.6,13.3,2,1,0,3,0,1,5.9,26,2.2
J.P. Caruso,27814,QB,APP STATE,4,66.7,12,12,4.8,2.39,0,0,0.0,66.7,8,0,5,0.0,12,0,6,108,75.7,80.5,68.0,74.3,0,0,12,0,0.0,135.1,0.0,0,0,0,0,2,1,8.3,109,9.1
Ryan Buchanan,26731,QB,OLE MISS,3,75.0,12,12,5.2,1.87,0,0,0.0,66.7,8,0,2,11.1,12,1,5,226,67.1,44.1,44.2,57.4,0,1,14,0,0.0,95.8,0.0,0,0,0,0,2,1,7.1,96,8.0
Max Browne,46632,QB,USC,3,72.7,11,12,8.2,2.58,0,0,0.0,66.7,8,0,3,0.0,12,0,5,326,66.8,52.8,50.3,60.0,0,0,12,0,0.0,96.9,0.0,0,0,0,1,0,1,8.3,113,9.4
Tom Flacco,46503,QB,W MICHIGAN,5,81.8,11,11,5.4,2.16,0,0,0.0,81.8,9,0,2,0.0,12,0,5,347,49.1,81.4,57.2,78.0,0,0,12,0,0.0,149.1,0.0,0,1,0,0,1,1,8.3,157,14.3
Russell Bellomy,18591,QB,UTSA,3,50.0,8,10,8.3,2.77,1,0,0.0,40.0,4,0,4,0.0,13,0,3,331,70.5,54.3,58.8,53.9,0,0,13,0,25.0,51.7,7.7,1,2,0,1,0,0,0.0,39,3.9
Brian Williams,47880,WR,LA MONROE,2,66.7,9,10,10.6,3.42,0,1,10.0,50.0,5,0,8,16.7,14,1,3,209,25.7,44.7,54.7,42.2,0,1,14,0,25.0,85.8,14.3,2,2,0,1,3,1,7.1,101,10.1
Dwayne Lawson,35633,QB,VA TECH,3,33.3,9,9,13.2,2.57,0,0,0.0,33.3,3,0,1,0.0,11,0,3,337,41.4,52.9,48.3,58.7,0,0,11,0,0.0,53.5,0.0,0,2,0,0,0,0,0.0,51,5.7
Kelly Bryant,34897,QB,CLEMSON,4,77.8,9,9,1.0,2.14,0,0,0.0,77.8,7,0,2,0.0,11,0,1,140,41.6,59.2,29.7,68.9,0,1,11,0,50.0,39.6,9.1,1,1,0,0,0,1,9.1,27,3.0
Keller Chryst,46472,QB,STANFORD,4,62.5,8,9,10.0,2.46,0,1,11.1,55.6,5,0,4,0.0,10,0,3,300,26.0,82.3,81.4,64.4,1,0,11,0,25.0,112.7,10.0,1,0,0,0,1,0,0.0,59,6.6
Austin Grammer,23315,WR,MIDDLE TN,5,66.7,9,9,3.9,3.13,0,0,0.0,66.7,6,0,3,0.0,12,0,3,224,75.8,55.2,39.0,54.4,0,1,13,0,0.0,75.9,0.0,0,3,0,0,1,1,7.7,45,5.0
Matthew Jordan,46476,HB,GA TECH,3,71.4,7,9,21.1,3.66,0,0,0.0,55.6,5,0,7,0.0,13,0,5,176,16.1,59.2,72.0,54.4,0,1,13,0,28.6,89.4,15.4,2,2,0,2,1,1,7.7,94,10.4
Emiere Scaife,46446,QB,GA STATE,3,0.0,6,8,15.5,3.42,1,0,0.0,0.0,0,0,5,,10,0,1,175,68.5,52.6,39.6,68.4,0,0,11,0,0.0,39.6,0.0,0,2,0,1,0,0,0.0,0,0.0
Connor Brewer,21714,QB,VIRGINIA,1,57.1,7,8,5.3,3.39,1,0,0.0,50.0,4,0,2,0.0,10,0,3,335,65.4,73.9,77.7,57.3,0,1,10,0,50.0,21.9,10.0,1,1,0,0,0,0,0.0,34,4.3
Nick Patti,46582,WR,UCF,5,50.0,8,8,3.1,2.03,0,0,0.0,50.0,4,1,1,0.0,9,0,1,323,78.8,49.1,48.6,60.5,0,0,9,2,0.0,56.8,0.0,0,1,0,0,0,0,0.0,25,3.1
Austin Wilson,38034,QB,SYRACUSE,2,50.0,8,8,9.9,2.58,0,1,12.5,50.0,4,0,2,0.0,9,0,3,304,67.4,66.1,64.4,60.1,0,1,9,0,50.0,69.3,11.1,1,0,0,0,1,1,11.1,49,6.1
Nelson Fishback,17115,QB,W KENTUCKY,4,100.0,8,8,4.0,1.96,0,0,0.0,87.5,7,0,1,12.5,8,1,4,346,67.2,88.7,90.7,60.1,0,0,8,0,0.0,103.1,0.0,0,0,0,0,0,0,0.0,70,8.8
Damion Terry,27206,WR,MICH STATE,3,28.6,7,7,17.9,3.33,0,0,0.0,28.6,2,0,3,0.0,8,0,1,223,41.0,40.2,29.9,53.0,0,0,8,0,33.3,39.6,12.5,1,0,0,0,0,1,12.5,15,2.1
Tyler Matthews,25488,QB,SO MISS,2,83.3,6,7,17.0,2.51,0,2,22.2,71.4,5,0,3,0.0,8,0,4,296,71.6,83.6,90.3,61.6,0,0,10,0,33.3,153.3,12.5,1,0,0,1,1,0,0.0,112,16.0
Michael Julian,30757,QB,TOLEDO,2,71.4,7,7,9.6,2.39,0,1,14.3,71.4,5,0,0,0.0,7,0,4,316,71.0,90.2,90.1,70.3,0,0,7,0,,143.5,0.0,0,0,0,0,1,0,0.0,71,10.1
Wade Freebeck,46432,QB,VANDERBILT,1,40.0,5,6,10.4,2.4,1,0,0.0,33.3,2,0,1,0.0,6,0,1,333,64.2,37.8,36.9,,0,1,6,0,0.0,7.6,0.0,0,0,0,0,0,2,33.3,25,4.2
Keaton Perry,26825,QB,KANSAS,1,75.0,4,6,9.3,2.65,0,0,0.0,33.3,2,0,2,33.3,6,1,1,198,17.1,28.6,40.1,46.7,0,1,6,1,0.0,43.8,0.0,0,0,0,2,1,1,16.7,20,3.3
J.J. Cosentino,28282,QB,FLORIDA ST,2,83.3,6,6,4.2,1.92,0,0,0.0,66.7,4,0,0,20.0,6,1,1,167,64.6,72.8,72.3,,0,0,7,0,,72.9,0.0,0,0,0,0,0,0,0.0,22,3.7
Josh Allen,46601,QB,WYOMING,2,80.0,5,6,7.6,2.86,1,0,0.0,66.7,4,0,1,0.0,8,0,5,351,66.3,65.5,59.9,65.9,0,0,9,0,0.0,87.5,0.0,0,2,0,0,0,0,0.0,43,7.2
Tony Daniel,18036,QB,BUFFALO,2,60.0,5,5,10.2,2.3,0,0,0.0,60.0,3,0,1,0.0,5,0,1,126,66.8,41.5,39.2,56.4,0,1,5,0,0.0,33.3,0.0,0,0,0,0,0,1,20.0,25,5.0
Brandon Wimbush,35595,QB,NOTRE DAME,1,80.0,5,5,15.0,2.1,0,1,16.7,60.0,3,0,0,25.0,5,1,0,258,16.1,86.4,83.2,70.6,0,0,6,0,,66.3,0.0,0,0,0,0,0,0,0.0,17,3.4
Taylor Cornelius,46535,QB,OKLA STATE,2,60.0,5,5,3.2,3.14,0,0,0.0,40.0,2,0,5,33.3,9,1,2,262,65.4,53.2,38.4,70.5,0,0,10,0,40.0,47.9,22.2,2,2,0,0,0,0,0.0,8,1.6
Damion Hobbs,46427,QB,UTAH ST,3,80.0,5,5,13.8,2.7,0,1,20.0,80.0,4,0,1,0.0,5,0,3,329,37.0,83.3,91.9,66.9,0,0,5,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,73,14.6
Pharoh Cooper,10751,WR,S CAROLINA,5,40.0,5,5,18.0,4.31,0,0,0.0,40.0,2,0,2,0.0,8,0,3,289,61.9,76.7,42.7,54.2,0,0,8,3,50.0,87.5,12.5,1,2,0,0,1,1,12.5,11,2.2
Elijah Staley,29280,QB,MISS STATE,2,60.0,5,5,11.0,2.02,0,1,20.0,60.0,3,0,0,0.0,5,0,2,227,67.9,75.2,70.1,66.8,0,0,5,0,,134.2,0.0,0,0,0,0,1,0,0.0,51,10.2
Kelvin White,20028,TE,ARMY,3,33.3,3,4,40.0,4.03,0,1,20.0,25.0,1,0,3,0.0,6,0,2,114,66.1,74.4,70.3,71.1,0,0,7,3,0.0,54.2,0.0,0,2,1,0,0,0,0.0,26,6.5
Tyler Wiegers,35825,QB,IOWA,3,75.0,4,4,2.3,2.52,0,0,0.0,75.0,3,0,3,0.0,5,0,2,192,63.8,59.8,56.7,,0,0,5,0,33.3,97.9,20.0,1,0,0,0,0,0,0.0,32,8.0
Cameron Birse,45341,QB,ARK STATE,2,100.0,4,4,1.0,1.78,0,0,0.0,100.0,4,0,0,0.0,4,0,3,113,63.8,72.0,71.4,,0,0,5,0,,105.2,0.0,0,0,0,0,0,0,0.0,37,9.3
Tres Houston,17604,WR,ARK STATE,3,50.0,2,3,17.5,4.53,0,0,0.0,33.3,1,1,1,0.0,3,0,1,113,72.2,72.0,45.6,,0,0,3,7,0.0,63.2,0.0,0,0,0,1,0,0,0.0,24,8.0
Frank Nutile,26476,QB,TEMPLE,1,100.0,3,3,6.0,2.23,0,0,0.0,100.0,3,0,2,0.0,3,0,2,306,68.8,64.2,74.1,58.5,0,0,4,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,40,13.3
Price Wilson,28774,QB,LA TECH,1,33.3,3,3,16.7,3.28,0,0,0.0,33.3,1,0,2,0.0,4,0,1,208,63.3,59.3,51.0,64.2,0,0,4,0,0.0,71.5,0.0,0,1,0,0,0,0,0.0,30,10.0
Hunter Fralick,29510,QB,NEVADA,1,0.0,3,3,18.0,2.57,0,0,0.0,0.0,0,0,1,,3,0,0,239,62.7,41.7,40.8,,0,0,3,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Luke Turner,19141,HB,RICE,3,66.7,3,3,6.7,1.87,0,0,0.0,66.7,2,0,0,0.0,3,0,1,275,79.1,64.3,61.3,64.1,0,0,3,0,,113.9,0.0,0,0,0,0,1,0,0.0,12,4.0
Luke Wright,31682,QB,CINCINNATI,2,33.3,3,3,1.3,3.05,0,0,0.0,33.3,1,0,1,0.0,4,0,1,138,66.6,46.8,34.6,64.2,0,0,4,0,100.0,52.1,25.0,1,0,0,0,0,0,0.0,16,5.3
Koy Detmer Jr.,33482,QB,BYU,1,100.0,3,3,5.3,1.87,0,0,0.0,100.0,3,0,1,0.0,3,0,1,128,64.8,69.8,73.9,58.2,0,0,3,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,57,19.0
Matt Alviti,44954,QB,NWESTERN,1,100.0,2,3,9.5,4.1,0,0,0.0,33.3,1,0,3,50.0,6,1,1,256,64.2,57.1,67.0,51.8,0,0,6,0,33.3,46.5,16.7,1,2,0,1,0,0,0.0,12,4.0
Ryan Burbrink,17092,WR,BOWL GREEN,2,50.0,2,3,8.5,3.13,0,0,0.0,33.3,1,0,1,0.0,3,0,1,122,49.2,64.9,49.8,63.4,0,0,3,3,0.0,52.1,0.0,0,0,0,1,0,0,0.0,16,5.3
Gunnar Holcombe,46409,QB,MARSHALL,1,33.3,3,3,19.0,2.23,0,0,0.0,33.3,1,0,0,0.0,3,0,0,214,15.8,27.2,27.9,50.0,0,1,3,0,,2.8,0.0,0,0,0,0,0,1,33.3,9,3.0
Tago Smith,46514,QB,NAVY,3,66.7,3,3,17.3,3.33,0,0,0.0,66.7,2,0,1,0.0,6,0,2,237,78.2,55.0,40.3,59.6,0,1,7,2,0.0,99.3,0.0,0,3,0,0,1,2,28.6,30,10.0
Austin Allen,46542,QB,ARKANSAS,2,33.3,3,3,20.3,3.23,0,0,0.0,33.3,1,0,0,0.0,3,0,1,111,64.8,65.7,64.2,60.0,0,0,3,0,,118.1,0.0,0,0,0,0,1,0,0.0,35,11.7
Tyler Boyd,10689,WR,PITTSBURGH,3,66.7,3,3,21.3,3.3,0,1,33.3,66.7,2,0,3,0.0,3,0,2,268,67.2,88.5,83.9,60.1,0,0,3,3,0.0,109.7,0.0,0,0,0,0,0,0,0.0,67,22.3
Mike Fafaul,23735,QB,UCLA,1,100.0,2,2,8.5,2.0,0,0,0.0,100.0,2,0,0,0.0,2,0,1,324,61.8,76.2,75.5,,0,0,2,0,,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5
Terrel Hunt,17224,QB,SYRACUSE,1,0.0,2,2,14.0,3.7,0,0,0.0,0.0,0,0,0,,3,0,0,304,62.7,39.8,52.8,57.0,0,1,3,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,0.0
Thomas Sperbeck,47487,WR,BOISE ST,4,100.0,1,2,4.0,5.45,0,0,0.0,50.0,1,0,1,0.0,4,0,2,120,58.5,82.6,69.3,68.7,0,0,4,1,0.0,95.8,0.0,0,2,0,1,1,0,0.0,4,2.0
Garrett Krstich,37876,QB,SMU,1,50.0,2,2,9.0,2.55,0,0,0.0,50.0,1,0,1,0.0,2,0,0,287,67.6,33.9,28.0,60.9,0,1,2,0,0.0,16.7,0.0,0,0,0,0,0,1,50.0,0,0.0
Shaq Vann,28243,HB,E MICHIGAN,3,100.0,2,2,-4.0,1.0,0,0,0.0,100.0,2,0,0,0.0,2,0,0,160,87.0,72.5,60.5,63.8,0,0,3,0,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-2.0
Jauan Jennings,48027,WR,TENNESSEE,2,50.0,2,2,17.0,3.45,0,0,0.0,50.0,1,1,1,0.0,2,0,1,307,72.7,57.4,51.4,55.3,0,0,2,3,0.0,135.4,0.0,0,0,0,0,1,0,0.0,58,29.0
Ryan Switzer,11888,WR,N CAROLINA,2,100.0,1,2,11.0,4.15,0,0,0.0,50.0,1,0,2,0.0,2,0,1,245,48.3,70.5,70.1,58.5,0,0,2,1,0.0,66.7,0.0,0,0,0,1,0,0,0.0,11,5.5
John Christopher,16629,WR,TEMPLE,3,100.0,1,2,12.0,4.05,0,0,0.0,50.0,1,0,0,0.0,2,0,1,306,70.4,68.7,81.2,,0,0,3,0,,95.8,0.0,0,0,0,1,0,0,0.0,25,12.5
