player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Garrett Anderson,26080,HB,UCONN,2,100.0,2,2,24.0,2.4,0,0,0.0,100.0,2,0,2,0.0,3,0,1,146,66.9,65.3,72.6,68.3,0,0,3,1,50.0,158.3,33.3,1,0,0,0,1,0,0.0,53,26.5
Nate German,48095,WR,RICE,2,100.0,1,2,0.0,2.43,0,0,0.0,50.0,1,0,2,0.0,3,0,2,275,28.4,63.2,58.9,48.6,0,0,3,0,0.0,66.7,0.0,0,1,0,1,0,0,0.0,11,5.5
KaVontae Turpin,47658,WR,TCU,2,50.0,2,2,23.0,3.75,0,0,0.0,50.0,1,0,0,0.0,2,0,1,305,51.7,71.2,69.8,63.6,0,0,2,0,,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Nic Shimonek,46594,QB,TEXAS TECH,1,50.0,2,2,8.0,2.15,0,0,0.0,50.0,1,0,0,0.0,2,0,1,315,61.8,58.7,57.9,,0,0,2,0,,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Nelson Spruce,11199,WR,COLORADO,2,50.0,2,2,2.5,5.55,0,0,0.0,50.0,1,0,2,0.0,2,0,1,143,76.5,82.3,58.7,,0,0,3,2,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0
Nick Scott,49012,HB,PENN STATE,3,100.0,2,2,17.0,3.9,0,1,50.0,100.0,2,0,2,0.0,3,0,2,266,78.5,68.5,88.3,65.6,0,0,3,1,0.0,158.3,0.0,0,1,0,0,1,0,0.0,46,23.0
Chad President,28862,QB,TULSA,3,,0,2,,2.7,1,0,0.0,0.0,0,0,2,,2,0,0,320,31.2,46.0,27.6,60.2,0,0,3,0,0.0,39.6,0.0,0,0,0,1,0,1,50.0,0,0.0
Josh Grady,16418,WR,FLORIDA,2,100.0,2,2,-3.5,1.05,0,0,0.0,100.0,2,0,0,0.0,2,0,1,163,66.8,80.9,62.7,71.6,0,0,2,0,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0
Glenn Gronkowski,10966,FB,KANSAS ST,2,0.0,1,2,15.0,4.45,0,0,0.0,0.0,0,0,1,,2,0,0,199,73.3,84.8,52.4,64.7,0,0,2,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Tim Byerly,17313,QB,GA TECH,1,100.0,1,1,7.0,2.4,0,0,0.0,100.0,1,0,0,0.0,2,0,2,176,70.5,68.0,60.4,64.7,0,0,2,0,,118.8,0.0,0,1,0,0,0,0,0.0,23,23.0
Chris Carson,12004,HB,OKLA STATE,1,100.0,1,1,-9.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,262,88.8,67.3,61.0,72.6,0,0,1,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Jalen Rowell,38948,WR,AIR FORCE,1,100.0,1,1,26.0,4.8,0,1,100.0,100.0,1,0,0,0.0,1,0,1,101,28.8,73.7,88.1,57.4,0,0,1,2,,158.3,0.0,0,0,0,0,1,0,0.0,20,20.0
Isaiah Ford,11991,WR,VA TECH,1,100.0,1,1,9.0,4.4,0,0,0.0,100.0,1,1,1,0.0,1,0,1,337,53.7,79.8,71.7,64.5,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Makoa Camanse-Stevens,38581,WR,HAWAII,1,0.0,1,1,7.0,3.7,0,0,0.0,0.0,0,0,0,,1,0,0,180,68.8,62.5,53.3,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
D.J. Vinson,17526,WR,S ALABAMA,1,100.0,1,1,0.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,288,72.1,56.6,60.6,58.6,0,0,1,2,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Sam Rogers,11961,FB,VA TECH,1,100.0,1,1,6.0,3.6,0,0,0.0,100.0,1,1,0,0.0,1,0,1,337,63.2,64.3,60.9,65.7,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
Elijah McGuire,11943,HB,LA LAFAYET,2,0.0,1,1,33.0,3.0,0,0,0.0,0.0,0,0,1,,1,0,0,207,91.3,73.6,49.5,70.3,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Martez Walker,37976,HB,C MICHIGAN,1,0.0,1,1,-6.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,0,134,75.4,60.5,60.6,59.2,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
T.J. Millweard,24446,QB,KANSAS,1,0.0,1,1,25.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,198,60.3,39.2,37.9,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Trent Taylor,11932,WR,LA TECH,1,0.0,1,1,15.0,2.9,0,0,0.0,0.0,0,0,1,,1,0,0,208,38.5,86.7,46.8,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Alvonta Jenkins,37885,WR,MIAMI OH,1,0.0,1,1,34.0,3.0,0,0,0.0,0.0,0,0,1,,1,0,0,221,64.6,58.8,49.9,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nolan Genovese,18618,QB,MIDDLE TN,1,100.0,1,1,-5.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,224,60.3,61.3,60.6,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Aaron Banks,34759,QB,PURDUE,1,100.0,1,1,4.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,273,60.3,61.1,61.0,,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Kareem Coles Jr.,34245,QB,IDAHO,1,0.0,1,1,23.0,3.2,0,0,0.0,0.0,0,0,1,,1,0,0,185,64.6,53.9,37.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Gerald Everett,11799,TE,S ALABAMA,1,100.0,1,1,12.0,3.0,0,0,0.0,100.0,1,1,1,0.0,1,0,1,288,75.3,84.6,74.3,69.9,0,0,1,2,0.0,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Chase Hansen,51448,S,UTAH,1,0.0,1,1,33.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,328,71.2,67.4,49.9,68.5,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zay Jones,11792,WR,E CAROLINA,2,100.0,1,1,28.0,4.65,0,0,0.0,100.0,1,0,2,0.0,2,0,1,156,76.9,88.4,73.8,,0,0,2,2,50.0,118.8,50.0,1,0,0,0,0,0,0.0,34,34.0
Jabrill Peppers,11780,CB,MICHIGAN,2,,0,1,,4.4,0,0,0.0,0.0,0,0,2,,2,0,0,222,75.6,81.8,47.8,72.7,0,0,2,5,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
David Anaya,18878,HB,NEW MEXICO,1,0.0,1,1,16.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,241,75.8,75.1,56.6,66.9,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Luke Langdon,33213,QB,ARMY,2,0.0,1,1,22.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,114,61.8,49.5,49.3,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brendan Cope,29727,WR,OHIO,1,0.0,1,1,8.0,3.6,0,0,0.0,0.0,0,1,0,,1,0,0,259,71.6,61.0,52.8,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Deontae Cooper,19676,HB,WASHINGTON,1,100.0,1,1,-5.0,2.7,0,0,0.0,100.0,1,0,1,0.0,1,0,0,340,75.1,65.3,60.4,71.8,0,0,1,0,0.0,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Christian McCaffrey,11763,HB,STANFORD,2,0.0,1,1,3.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,300,86.8,89.6,47.0,82.7,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Corey Davis,11760,WR,W MICHIGAN,1,100.0,1,1,-2.0,3.4,0,0,0.0,100.0,1,1,0,0.0,1,0,1,347,58.1,90.6,60.4,60.0,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Zach Davidson,28628,QB,KANSAS ST,1,100.0,1,1,4.0,2.2,0,0,0.0,0.0,0,0,0,100.0,1,1,0,199,63.7,62.4,61.0,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
K.J. Brent,11349,WR,WAKE,1,100.0,1,1,19.0,5.1,0,0,0.0,100.0,1,1,0,0.0,1,0,1,339,73.1,64.8,54.8,,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0
Alec Morris,46578,QB,ALABAMA,1,100.0,1,1,-4.0,0.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,103,60.3,62.4,60.4,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
K.J. Maye,11248,WR,MINNESOTA,1,100.0,1,1,7.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,225,56.5,71.3,77.2,61.2,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Chris Merchant,28180,QB,BUFFALO,1,,0,1,,1.7,1,0,0.0,0.0,0,0,1,,1,0,0,126,60.3,58.9,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Johnny Jefferson,28170,HB,BAYLOR,1,0.0,1,1,42.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,118,62.4,74.6,39.1,73.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Quinshad Davis,11131,WR,N CAROLINA,1,100.0,1,1,26.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,245,73.4,79.0,76.2,,0,0,1,3,,158.3,0.0,0,0,0,0,1,0,0.0,37,37.0
Tra Carson,11104,HB,TEXAS A&M,1,100.0,1,1,-4.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,312,86.7,76.2,60.6,74.3,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Damon Mitchell,27911,WR,ARKANSAS,1,100.0,1,1,-6.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,111,70.1,77.9,66.4,62.6,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Cayleb Jones,11075,WR,ARIZONA,1,100.0,1,1,26.0,5.4,0,1,100.0,100.0,1,0,1,0.0,1,0,1,109,74.0,70.2,88.1,,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Drew Eckels,27245,QB,W KENTUCKY,1,100.0,1,1,3.0,2.4,0,0,0.0,100.0,1,0,2,0.0,2,0,0,346,64.4,54.8,58.9,58.0,0,0,2,0,50.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0
Bralon Addison,11013,WR,OREGON,3,,0,1,,5.4,0,0,0.0,0.0,0,0,2,,3,0,1,264,38.0,82.7,27.2,72.3,0,0,5,3,50.0,39.6,33.3,1,1,0,1,0,1,20.0,0,0.0
Darion Griswold,10908,TE,ARK STATE,1,0.0,1,1,6.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,113,69.5,78.9,45.8,63.2,0,0,1,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Devin Lucien,10859,WR,ARIZONA ST,1,100.0,1,1,17.0,2.8,0,0,0.0,0.0,0,0,1,100.0,1,1,0,110,48.9,80.4,73.1,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Lloyd Mills,22079,WR,S DIEGO ST,1,100.0,1,1,2.0,3.5,0,1,100.0,100.0,1,1,1,0.0,1,0,1,284,62.4,70.4,74.7,,0,0,1,1,0.0,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Manny Wilkins,46604,QB,ARIZONA ST,2,100.0,1,1,-2.0,3.85,0,0,0.0,100.0,1,0,2,0.0,2,0,0,110,68.7,72.2,60.4,67.0,0,0,2,1,0.0,100.0,0.0,0,1,0,0,0,0,0.0,8,8.0
Kaylon Watson,26429,HB,LA MONROE,1,,0,1,,1.5,0,0,0.0,0.0,0,0,1,,1,0,0,209,47.2,54.2,60.0,55.0,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Demarcus Robinson,10760,WR,FLORIDA,1,0.0,1,1,12.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,163,45.4,72.0,46.8,59.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jonathan Giles,47416,WR,TEXAS TECH,1,100.0,1,1,-4.0,4.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,315,69.3,66.6,60.4,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Eugene Lewis,47434,WR,PENN STATE,1,100.0,1,1,27.0,4.5,0,1,100.0,100.0,1,0,1,0.0,1,0,1,266,69.1,56.5,92.6,,0,0,1,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,32,32.0
Ian Sadler,47435,WR,TEXAS TECH,1,0.0,1,1,13.0,4.5,0,0,0.0,0.0,0,0,1,,1,0,0,315,39.3,67.6,54.8,,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Wright,47483,WR,RICE,1,0.0,1,1,5.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,275,73.0,66.1,57.7,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Emanuel Byrd,25432,TE,MARSHALL,1,,0,1,,2.9,1,0,0.0,0.0,0,0,0,,1,0,0,214,69.7,59.8,60.0,,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tim Crawley,47574,WR,S JOSE ST,1,0.0,1,1,18.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,285,74.2,67.4,54.8,60.3,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jesse Kroll,25334,WR,C MICHIGAN,1,0.0,1,1,9.0,2.0,0,0,0.0,0.0,0,0,1,,1,0,0,134,49.9,77.3,53.9,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dan Monteroso,23644,WR,PURDUE,2,,0,1,,4.9,0,0,0.0,0.0,0,0,1,,2,0,0,273,64.2,71.1,60.0,57.3,0,0,2,0,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Bilal Marshall,47641,WR,PURDUE,2,100.0,1,1,-3.0,4.4,0,0,0.0,100.0,1,0,1,0.0,2,0,0,273,67.0,61.8,58.9,,0,0,2,0,100.0,104.2,50.0,1,0,0,0,0,0,0.0,9,9.0
Austin Hays,47659,WR,OKLA STATE,2,100.0,1,1,17.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,262,27.9,61.4,41.4,,0,0,2,0,0.0,158.3,0.0,0,0,0,0,1,1,50.0,19,19.0
Ajalen Holley,47699,WR,LA MONROE,1,0.0,1,1,11.0,3.6,0,0,0.0,0.0,0,1,0,,1,0,0,209,51.2,67.5,46.8,60.0,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Teldrick Morgan,47726,WR,NEW MEX ST,1,0.0,1,1,47.0,4.8,0,0,0.0,0.0,0,0,1,,1,0,0,242,74.3,60.3,37.0,51.3,0,1,1,2,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Braxton Miller,10719,WR,OHIO STATE,1,100.0,1,1,-4.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,260,26.5,69.9,60.4,60.9,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Gabe Myles,47881,WR,MISS STATE,1,0.0,1,1,17.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,227,72.6,61.2,56.6,60.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jerico Richardson,47944,WR,NEVADA,1,0.0,1,1,3.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,0,239,75.2,74.5,60.6,59.6,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Desmond Cain,47979,WR,ILLINOIS,1,0.0,1,1,19.0,4.4,0,0,0.0,0.0,0,0,0,,1,0,0,187,74.5,66.0,54.8,64.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andrew Scanlan,48025,WR,NWESTERN,1,100.0,1,1,16.0,3.9,0,1,100.0,0.0,0,0,1,100.0,1,1,0,256,60.3,61.4,84.1,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joe Walker,24470,HB,ARMY,1,100.0,1,1,12.0,3.2,0,0,0.0,100.0,1,0,1,0.0,1,0,1,114,78.4,63.7,75.4,64.2,0,0,1,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Laquon Treadwell,10657,WR,OLE MISS,2,100.0,1,1,14.0,7.6,0,0,0.0,100.0,1,1,2,0.0,2,0,1,226,54.9,82.9,70.1,,0,0,2,7,50.0,118.8,50.0,1,0,0,0,0,0,0.0,21,21.0
Jason Smith,48071,WR,AUBURN,1,,0,1,,4.3,0,0,0.0,0.0,0,0,1,,1,0,0,115,72.3,61.8,60.0,63.2,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Nacarius Fant,48276,WR,W KENTUCKY,1,100.0,1,1,7.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,346,69.5,74.4,74.4,59.5,0,0,1,1,,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Steven Sims,48341,WR,KANSAS,1,100.0,1,1,24.0,4.1,0,0,0.0,0.0,0,0,1,100.0,1,1,0,198,72.5,62.8,76.2,59.5,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brad Stewart,48348,WR,GA TECH,1,0.0,1,1,21.0,4.0,0,0,0.0,0.0,0,0,1,,1,0,0,176,67.9,59.4,27.6,57.7,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Cody Thomas,12913,QB,OKLAHOMA,1,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,261,60.3,61.5,60.6,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Michael Scarnecchia,12599,QB,S CAROLINA,1,100.0,1,1,7.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,0,289,9.1,41.0,60.9,60.0,0,0,1,0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
DeVontae McNeal,16570,HB,LA MONROE,1,0.0,1,1,9.0,2.5,0,0,0.0,0.0,0,0,1,,1,0,0,209,29.9,57.1,52.8,64.0,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mitchell Paige,12337,WR,INDIANA,1,100.0,1,1,12.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,190,74.0,69.7,79.6,54.0,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Dare Ogunbowale,12329,HB,WISCONSIN,1,,0,1,,0.0,0,0,0.0,0.0,0,1,0,,1,0,0,349,90.7,71.2,60.0,70.1,0,0,1,2,,39.6,0.0,0,0,1,0,0,0,0.0,0,0.0
Anthony Williams,16941,WR,UNLV,1,0.0,1,1,3.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,325,68.6,48.0,57.7,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Pascal,12303,WR,DOMINION,1,100.0,1,1,37.0,3.9,0,1,100.0,100.0,1,0,1,0.0,1,0,1,263,58.7,77.8,87.3,71.9,0,0,1,3,0.0,118.8,0.0,0,0,0,0,0,0,0.0,47,47.0
Victor Bolden Jr.,12269,WR,OREGON ST,1,0.0,1,1,4.0,2.9,0,0,0.0,0.0,0,0,1,,1,0,0,265,63.6,61.1,57.7,56.5,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyrell Clay,45987,HB,UTSA,1,100.0,1,1,28.0,3.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,331,81.1,57.6,58.4,57.1,0,0,1,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0
Dontae Strickland,45943,HB,SYRACUSE,1,0.0,1,1,30.0,3.7,0,0,0.0,0.0,0,0,1,,1,0,0,304,77.6,60.3,58.0,67.9,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Vic Enwere,45746,HB,CAL,1,100.0,1,1,-7.0,2.4,0,0,0.0,100.0,1,0,1,0.0,1,0,1,130,58.7,88.4,61.0,90.1,0,0,1,0,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
D'Ernest Johnson,45734,HB,USF,1,100.0,1,1,31.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,327,68.5,70.8,58.0,62.4,0,0,1,3,,158.3,0.0,0,0,0,0,1,0,0.0,29,29.0
Tion Green,12185,HB,CINCINNATI,2,100.0,1,1,5.0,1.7,0,0,0.0,100.0,1,1,0,0.0,1,0,1,138,68.5,78.9,51.5,81.0,0,0,2,1,,118.8,0.0,0,0,0,0,1,0,0.0,1,1.0
Kyle Hicks,45714,HB,TCU,1,0.0,1,1,23.0,2.6,0,0,0.0,0.0,0,0,1,,1,0,0,305,82.3,67.7,51.9,82.1,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Gehrig Dieter,12163,WR,BOWL GREEN,1,,0,1,,3.5,0,0,0.0,0.0,0,0,1,,1,0,0,122,56.4,73.7,60.0,57.5,1,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Caleb Henderson,39905,,N CAROLINA,1,,0,1,,3.1,1,0,0.0,0.0,0,0,1,,1,0,0,245,19.1,67.4,60.0,65.3,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Teddy Ruben,17295,WR,TROY,1,100.0,1,1,-3.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,318,75.3,79.9,60.4,63.2,0,0,1,2,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Josh Magee,12030,WR,S ALABAMA,1,0.0,1,1,-6.0,2.7,0,0,0.0,0.0,0,0,0,,1,0,0,288,71.4,64.1,55.3,59.6,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ricky Seals-Jones,12020,WR,TEXAS A&M,1,0.0,1,1,30.0,4.7,0,0,0.0,0.0,0,0,0,,1,0,0,312,73.2,68.1,58.0,,0,0,1,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
